userName,score,at,content
Pengguna Google,3,2019-02-11 15:11:52,"aplikasi ini memang sangat membantu bagi saya untuk belajar,namun saya punya saran agar develover menambahkan cara pembayaran melalui via pulsa karena saya yakin tidak semua orang memiliki kemampuan untuk mentransfer melalui via bank ataupun indomarer contohnya saja,saya pribadi dimana didaerah saya tidak terdapat indomaret dan orang tua saya juga tidak punya rekening. Oleh sebab itu saya mohon pertimbangannya untuk menambahkan cara pembayaran melalui via pulsa terima kasih."
Pengguna Google,5,2019-02-10 13:25:40,"aplikasi ini sangat menyenangkan dan sangat mudah dipahami terimakasih ya...ruangguru.....karena aplikasi ini membuat nilai saya jdi berubah drastis. dulu nilai mtk ku 75,80,85 sekarang nilai mtk ku jadi 90,95,100. dan aplikasi ini sangat membantu meningkatkan kemampuan untuk belajar sekali lagi terimakasih ya ruang guru....."
Pengguna Google,4,2019-02-07 12:36:18,"Untuk sistem dari ruangguru menurut saya sudah bagus. Namun, ada kendala saat mendownload rangkuman. File foto rangkuman yang sudah didownload biasanya rusak dan korupt sehingga sulit untuk di baca. Maaf apabila ada kesalahan kata. Semoga ruangguru bisa tambah bagus dan berkualitas...."
Pengguna Google,1,2019-02-06 15:12:02,pembahasan soal sbmptnnya sulit dimengerti. video nya sangat lelet hrus di download dulu bru bisa. masih enak nonton youtube dari pada video yang ada di ruang guru. pdahal jaringan di hp sya bgus bgus aja gk lelet.🤓terus tulisan tutornya kecil banget di video. tolongya!! tulisannya di rapikan lgi biar mudah dibaca.😊
Pengguna Google,5,2019-02-05 00:55:43,materinya lengkap dan bisa untuk 3 kelas sekaligus!! jadi bisa dipelajari materi diatas kelasnya tanpa bingung👍👍 aku lagi persiapan buat osn ke tingkat kabupaten dan lebih mudah belajar pake ruang guru💜💜
Pengguna Google,5,2019-02-03 14:05:28,"Untuk sekarang sih aplikasinya bagus, tapi fiturnya ditambahin dong ruanggur, seperti fitur buku, maksudnya catatan-catatan videonya, bukan seperti rangkuman yang sudah ada sekarang.Rangkumannya sih hanya tertulis yang pentingnya saja, ketika membaca rangkuman nya terasa ada yang kurang, tidak seperti di videonya. Tolong ya! ditambahin fitur yang tadi saya jelaskan ya..."
Pengguna Google,4,2019-02-03 10:26:27,pliss dong jangan maksa untuk memperbaruhi setiap sebulan sekali pasti terus terusan harus di perbaruhi trus klo nga di lakukan ngak bisa kebuka mana ram nya besar banget jdi sekarang ngak bisa lgi buka aplikasinya. awalnya lumayan bagus tpi semakin lama saat mau nonton vidionya loading terus padahal usah cba dengan berbagai jaringan tmnku juga seperti itu apa lgi klo mau download makin tambah lalot.
Pengguna Google,5,2019-01-27 13:40:54,"Ruangguru sgt membantu sekali... sy sgt sulit dlm memahami pelajaran baru tetapi sejak ada Ruangguru, sy bisa memahami semuanya scra cepat dan akurat. video belajarnya dikemas dgn sgt menarik, dan unik sehingga belajarnya ga cepat bosen.. yg paling aku suka adalah konten di rg inspire.... pkoknya terus tingkatkan lagi kualitasnya agar pendidikan di Indonesia bisa maju dan kami sebagai anak bangsa bisa memiliki ilmu dan membanggakan Indonesia di tingkat dunia 💪💪💪👍🙏"
Pengguna Google,4,2019-01-24 12:33:05,"program belajar yang ditawarkan oleh aplikasi ini sudah bagus, tetapi masih banyak bug dan glitch dalam aplikasi, seperti pada soal uji sensitivitas untuk menggeser terlalu tinggi, cuman menggeser sedikit langsung berganti soal dan jujur ini sangat mengganggu, dan terdapat bug juga dalam video yang ditampilkan seperti video seringkali berubah menjadi pixel pixel"
Pengguna Google,5,2019-01-23 13:40:49,"warbyazahhhh sangat membantu dalam proses belajar. Namun ada beberapa hal yang perlu diperhatikan lagi seperti, contohnya ketika saya ingin membaca artikel di ruang baca dalam app sering error dan selalu kembali ke layar menu utama. Saya biasanya hanya membaca artikel di ruang bca melalui google dan bukan langsung di app. hmmm"
Pengguna Google,4,2019-01-23 12:56:59,"aplikasinya bagus bet,,, mudah dimengerti, tapi kenapa kalo malem videonya buffering/ macet macet gitu ya, padahal jaringan nya LTE kak.. dan sudah di perbarui."
Pengguna Google,5,2019-01-23 12:37:48,"suka sekali sama ruang guru, dengan harga terjangkau bahkan jauh di bawah harga bimbel, tapi udah bisa buka semua mapel dan juga soal soalnya + pembahasan, catatan, apalagi sekarang udah bisa di Download buat jaga jaga pas sinyal lemot. udah lengkap banget! terimakasih ruang guru :) doakan nilai rapotku naik disetiap semester ya 🙏"
Pengguna Google,4,2019-01-23 12:34:28,"kadang bermasalah, katanya server sibuk, tapi jaringan penuh dan 4G. padahal lagi butuh butuhnya. tapi karena berguna, bintang empat. jadi tolong dong karena app ini memang sy akui berguna, tolong masalah loadingnya diatasi"
Pengguna Google,5,2019-01-22 22:58:26,"sangat membantu sya dalam memahami pelajaran-pelajaran yang telah disampaikan di sekolah, dan terjangkau pula harganya. sangat suka sekali dengan video2 macam ini, karena selain beranimasi ia juga simple pembahasannya."
Pengguna Google,4,2019-01-22 11:17:55,Aplikasi Ini cocok dengan ku yang malas membaca....tetapi Aku baru menyadari bahwa aplikasi ini sangat berat... Tolong diperbaiki...bagaimana nasib hp dibawah 2 juta seperti saya.... Saat saya lihat kapasitas aplikasi ini 3 GB memakan memori. Terima kasih.
Pengguna Google,5,2019-01-20 14:37:05,"Ruang guru memang terbaik, saran saya videonya bisa diatur kualitas gambar agar lebih hemat nonton videonya. Oh iya, mungkin jika ada subtitle bisa membantu user yang punya kekurangan dipendengarannya. Terimakasih"
Pengguna Google,5,2019-01-17 11:47:22,"Dulu aku kalo di kelas bisa dibilang paling bodoh, ga ada motivasi buat belajar, tapi suka ngibul pengen masuk univ bagus. Alhasil diremehin banyak orang. Terus aku mikir, keknya emang bener aku banyak mimpi ga ada usaha. ehh download ruang guru, langganan, dan yaa bisa paham materi sedikit².. dan ga mikir susah lagi.. tapi memang semua butuh usaha.. dan ini usahaku melalui ruang guru.. Terimakasih banyak ruang guru.. berkatmu aku makin paham.. semoga aku bisa masuk psikologi Unpad. aamiin"
Pengguna Google,2,2019-01-17 10:26:08,Ruang guru oke sih cuma rasanya materi kelas 12nya biasa kali padahal les biar menambah wawasannya lagi tapi yang didapat di rg sama kayak di sekolah malah lebih lengkap di sekolah. Menurutku kalau untuk kelas 12 diusahakan lebih bervariasi lagi kan mau belajar untuk sbmptn jangan kasih pelajaran yang biasa-biasa lagi disesuaikan sama soal-soal sbmptnlah.... Pengajarannya juga lambat selo2 jadi ngantuk gk bersemangat. Buat rg pelajarannya dikemas lebih baik lagi ya sayang tampilannya uda bagus.
Pengguna Google,4,2019-01-14 04:19:29,"Aplikasinya bagus banget... tapi aku mau usul kak,kalau bisa video yang udah didownload bisa diputer walaupun gak terkoneksi ke internet...soalnya di daerah tempat tinggal ku gak ada signal...jadi aku nontonnya saat di sekolah aja yang ada signalnya..😭😭😭"
Pengguna Google,5,2019-01-13 14:48:14,"oke baik, sejak aku ikutan aplikasi ini, aku jadi lebih mudah jawab soal-soal matematika pake rumus-rumus yang gampang di inget. dan lagi, aku jadi ngerti sejarah akuntansi bisa sampai di Indonesia dan tentang akuntansi. konsepnya bener2 gampang di inget banget, mudah di pahami.. pokoknyaa muantull dehhh rogu mah :))"
Pengguna Google,4,2019-01-12 16:03:24,Aplikasinya sangat membantu membuat saya memahami pelajaran. Tetapi kekurangannya pada saat saya buka ruangbaca dan membuka topiknya tiba tiba keluar sendiri saya mencoba berkali kali tapi tetap keluar juga .Mohon..... diperbaiki ya !
Pengguna Google,5,2019-01-11 17:13:59,"Sebelumnya saya ucapkan terima kasih karena setiap update selalu meningkatkan fasilitas-fasilitas baru. Akan tetapi saya berpesan untuk pembaruan aplikasi kedepan tolong untuk saat penggunaan aplikasi RG jangan hanya ketika ada paket data, karena akan sia-sia ketika materi yang sudah dioffline tetapi saat mau belajar harus on data dulu untuk bisa buka materi offlinenya Btw, kasian yang paket chatting trus offline materinya pakai wifi dan saat mau belajar materi offline (""TETTOT"") gabisa buka 🙃"
Pengguna Google,5,2019-01-09 11:24:46,"Makasih ruang guru! Aplikasi ini bener2 ngebantu saya sejak di bangku SMA sekarang. Saya jurusan IPS dan ada pelajaran lintas minat Kimia :( jujur selama disekolah, pelajaran kimia ini terlihat menyeramkan untuk saya sebagai anak IPS karna susah dan guru disekolah kadang ngajarinnya kecepetan :"" (menurut saya sih. hehe) Tapi karena ruang guru, saya jadi paham sama pelajaran Kimia soalnya video pembelajarannya mudah dimengerti. Terimakasih Ruang Guru. Sukses selalu!"
Pengguna Google,5,2019-01-08 14:29:14,"saya sangat menyukai ruang guruuuuu, karenaaa sangat sangat membantu saya dalam proses pembelajaran. kapanpun, dan dimanapun saya dapat belajar dengan menyenangkan, oleh karena itu nilai perlajaran saya disekolah menjadi meningkat. terimakasih ruang guru!"
Pengguna Google,3,2019-01-07 13:22:50,"sebenernya suka banget sama aplikasi ruang guru, bisa cepet paham sama materinya dan gak ngebosenin. tapi maaf nih sebelumnya aku turunin bintangnya jadi 3 karna sering error dan suka loading + mau download videonya juga susah banget, kemarin aku Download baru 2 hari kelarnya untuk beberapa video ajah padahal jaringan 4G. kecewa karna belajarnya jadi kurang efektif gara gara sering error dan downloadnya lama padahal suka sekali sama pembelajarannya :( TOLONG PERBAIKI KECEPATAN DOWNLOAD VIDEONYA"
Pengguna Google,3,2019-01-07 07:23:02,"aplikasinya bagus sih,tetapi mengapa kadang-kadang suka error.padahal aku udah pernah mendownload ulang,tapi suka begitu terus,terutama di ruangbaca.kejadian itu selalu sering ada.mohon sarannya ya kalau bisa."
Pengguna Google,5,2019-01-06 12:06:12,"keren banget aplikasinya bener bener membantu nilai saya yang anjlok jadi naik, tapi akhir akhir ini kenapa ya kak, kok kalo mau buka selalu ""terjadi kesalahan pada sistem, harap coba lagi beberapa saat"" udah dari kemarin jumat, sekarang mau belajar fisika buat senen besok bingung huhuuuu:("
Pengguna Google,4,2019-01-01 14:00:35,"Aplikasi belajar yg bagus, namun tolong masalah sinyal lebih diperbaiki karena setiap beberapa menit menonton selalu ada jeda video akibat sinyal padahal sinyal saya sudah 4G akibatnya kurang nyaman pada saat belajar tolong diperbaiki ya RUANGGURU SQUAD.."
Pengguna Google,3,2019-01-01 13:10:52,"kemarin kemarin bagus, ga ada kendala sama sekali.. tapi sekarang kenapa semua videonya gagal dimuat.. udh nyoba clear data, uninstal, terus instal sama login lagi tetep aja ga bisa, video gagal dimuat terus😭 padahal internal storage udh free 1GB, koneksi internet bagus.. agak kecewa sih:'))"
Pengguna Google,4,2018-12-31 12:05:37,"bagus dan rekomendasi banget buat para pelajar di indonesia dengan adanya aplikasi ini sangat mempermudah dalam memahami materi yang mana sulit disekolah, namun jika boleh kasih saran, tolong untuk mendapatkan poinnya diganti, dengan cara user yang menjawab benar tiap soalnya diberi poin agar dapat mengakses penuh aplikasi ruang guru ini, untuk kedepannya semu kalangan bisa mengakses penuh, bukan hanya kalangan berduit saja untuk yang lain sudah bagus kok, tingkatkan lagi GOOD JOB 👍"
Pengguna Google,5,2018-12-21 01:57:22,"Kadang kalo saya liat videonya suka loading banget dan mengganggu banget dan kendalanya cm loading doang,tapi saya suka ruang guru krna banyak bngt soal"" dan pembahasannya,mudah banget dimengerti,nilai saya jauh lebih baik dr sebelumnya,gak ngebosenin,jd smangat buat belajar,guru""nya ramah"",ada animasi jg suka.doain ya smga bisa masuk SMA NEGRI favorite dn 2019 dpt nem pling tinggi.Amin"
Pengguna Google,4,2018-12-13 13:24:57,"Saya kadang merasa bingung saat saya mengerjakan soal di ruang guru. Ketika saya mengerjakan soal bahasa indonesia di 'Latihan Topik Teks Diskusi Mudah' disana ada soal tentang 'apa struktur teks diskusi' saya menjawab sesuai dengan video pembelajaran tapi ternyata salah. Kemudian saya mengerjakan lagi di 'Latihan Topik Teks Diskusi Sedang' disitu muncul kembali soal yg sama dengan soal yg tadi,kemudian saya menjawab sesuai dengan kunci jawaban yang di soal sebelumnya yang saya salah itu,tapi ternyata malah salah juga,ternyata yg betul malah jawaban awal saya. Ini gimana maksudnya😔"
Pengguna Google,5,2018-12-03 14:09:15,"Aplikasi ruangguru ini sangat membantu banget. Dengan ringkasan materi yang cukup baik. Dan mudah untuk menghafal serta memahami. Lebih tingkatkan lagi aplikasi ini. Awalnya orangtua saya ragu untuk mendaftarkan saya ke ruangguru. Tapi al hasil ruangguru sangat membantu dalam proses belajar anak. Dan di ruang guru juga sekarang ada ruang ngaji, bareng afgan. Terimakasih ruangguru ❣️"
Pengguna Google,5,2018-12-03 08:51:07,"Masya Allah...... Berkat ruang guru nilaiku makin meningkat karena video pembelajarannya mudah dipahami ada animasinya juga ada latihan soal nya. Pokoknya lengkap deh. Dulu nilaiku rata2 dapat 8,skrg bisa sampai 9 keatas. Terima kasih Ruangguru"
Pengguna Google,5,2018-12-02 07:38:49,"aplikasi ruang guru sangat membantu aku yg dulunya males baca buku karna kebanyakan kata"" tpi sekarang gak lagi. karna sudah ada aplikasi ruang guru ini yg siap bantu aku dalam belajar, dengan vidio animasi dan soal soal dimana saja dan kapan saja. sukses ruang guru!✨✨"
Pengguna Google,4,2018-12-01 04:55:05,"Oke apk nya sih lumayan dan penjelasan nya cukup enak untuk dilihat tapi,tolong dong kak kalo saya mau putar video nya selalu loading terus dan tolong kak untuk mengurangi kuota ketika saya memutar video nya kan kasihan buat hp yg jadul kayak hp saya ini mau belajar juga susah tolong di bantu ya kak..😊😊"
Pengguna Google,4,2018-11-28 10:47:10,"Ruangguru keren, materi nya lengkap, ada kuis nya jadi bisa langsung di praktekan, dan paham, tapi ini minus nya menurut saya, contoh soal yg d berikan dlm video kurang banyak, kadang 1 video cmn 1 soal, kalau bisa 2-3, jadi bisa macem2 kita tau soalnya,kalau bisa diperbagus yaa 😘"
Pengguna Google,5,2018-11-27 12:50:56,"Aplikasinya keren, bagus untuk belajar, mudah dipahami. Misalnya pas disekolah gak paham apk ini bisa membantu untuk belajar dirumah. Dari apk ini saya jadi lebih paham mengenai pelajaran² yg sebelumnya saya belum paham. Dan apk ini mudah, bisa digunakan dimanapun dan kapanpun kalian mau."
Pengguna Google,5,2018-11-26 13:04:26,"Aplikasinya sangat membantu proses belajar saya, sekarang belajarnya jadi nyaman karena ada fitur baru, yaitu back & next to 5 second, atur resolusi videonya, dan tombol pausenya juga sudah ada ditengah, jadi gak repot lagi si jempol pindah dari ujung ke ujung xd"
Pengguna Google,5,2018-11-21 12:29:07,Aplikasi inilah yg membantu Kids jaman now biar pintar. Nilai mtk dan fisika yg asalnya selalu 70-80. Sekarang jadi 90 keatas msih ruangguru. Orang tua saya pun menjadi bangga saya biasanya peringkat 25 dengan drastis menjadi peringkat 4
Pengguna Google,5,2018-11-14 06:10:31,"Kak kebijakan sbmptn yang baru kan sudah ada? Terus kapan paket ruang belajar untuk sbmptn diperbaharui, soalnya kak biar kita bisa mengenal lebih dekat sama sistem dan tipe tes yang baru ini, apalagi tps kita kan belum tau walaupun itu katanya hampir mirip sama tpa, jadi kak kalo bisa secepetnya yah perbaharui😊"
Pengguna Google,5,2018-11-12 07:07:06,"Aku adalah pemula, atau calon pendidik. Sehingga sangat perlu banyak mengarungi dunia pendidikan. Tak hanya pengalaman yang merupakan guru terbaik, tetapi pengetahuan dari baca pun juga. Dan akhirnya kutemukan aplikasi Ruangguru. 1kata, untuk aplikasi Ruangguru : perfecto."
Pengguna Google,1,2018-11-01 13:05:10,"Saya suka dengan fitur baru anda. Tetapi sayang akhir-akhir ini ada kendala dengan aplikasinya. Saat memutar video pembelajaran videonya tiba-tiba berhenti dan ada tulisan gagal memutar video dan saat saya coba ulang tetap tidak mau. Akhirnya saya jadi mulai malas belajar di ruang guru. Mohon secepatnya diperbaiki, apalagi ini sudah mau dekat ulang semester ganjil, mohon segera diperbaiki."
Pengguna Google,5,2018-10-31 10:22:50,Aplikasi pembelajaran terbaik seindonesia!cara mengajarnya juga lebih mudah dimengerti dan juga fitur - fiturnya yang keren TERIMA KASIH RUANG GURU! Saran : 1.kalau boleh materi - materinya ditambah 2.kalau boleh juga update Fitur -Fitur di Ruanglesonline itu saja saran dan komentar dari saya... TERIMA KASIH SEKALI LAGI.
Pengguna Google,5,2018-10-28 04:34:27,"Ruangguru keren abis, ga bosen buat nonton setiap video yang di kasih tutor, tutor nya juga azik azik banget,, tapi rangkuman nya kl udah di download bisa di jadiin satu file aja ga? Jadi biar lebih gampang, udah sih cuma itu aja selebih nya Ruangguru dabesss🔥"
Pengguna Google,5,2018-10-26 13:17:16,"Soal aplikasi no problemakan npln, sms dan atau lainnya untuk suatu hal yg sifatnya penting/urgant, tiba-tiba munculnya tayangan iklan, aduh' suka merasa terganggu dan tidak nyaman dan suka merasa kesal. Trms, slm sampai nnt."
